Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
403,3,0,3,0,1, nothin in life is free some of you bitches need to write that on ya panties
404,3,0,3,0,1, if one of you bitches want some of my burrito u can catch me at potosino huh haha
405,3,1,2,0,1, niggas whole hoes out here cuz couldnt had said it better
406,3,0,3,0,1, hardcore way to eat mac and cheese1 boil water 2 snort cheese powder3 drink boiling water 4 fuck bitches
407,3,0,3,0,1, if my fade is perpetually fresher than yours thats a real ass bitch rite there
408,3,0,3,0,1, annoying bitch that i love judyanns so pretty
409,3,0,3,0,1, bitch got on some huggies
411,3,0,3,0,1, hi bitch no bitchbye bitch 
412,3,0,3,0,1, does he look like a bitch 
413,3,0,3,0,1, chase money not hoes 
414,3,0,3,0,1, cant stand a i dont know what i want ass nigga bitch
415,3,0,3,0,1, im on my way love a sexy scally fucker
416,3,1,2,0,1, these newly gay bitches dont kno how shit works
417,3,0,3,0,1, when a bitch dont want a real job they just become strippers lol lol
418,3,0,3,0,1, awww meat meat in his feelinsi ainn n my feelings bitch
419,3,0,2,1,1, i want snake bites my industrial piercin a tattoodem hoe accessories dea 
420,3,0,0,3,2, baby albino 
421,3,0,3,0,1, these hoes aint loyal
422,3,1,2,0,1, yasss ordered chinese bitch you just ate tacos you fat fuck
423,3,0,3,0,1, i made that bitch lunch bitches love lunch
424,6,2,4,0,1,a no brainerbut as soon as this bitch gets rich in political power her views will changepolitical whores 
425,3,0,3,0,1,a pussy a day keeps the devil away 
426,3,0,3,0,1,aint that about a bitch what does that mean
427,3,0,3,0,1,all these bitches want a baby i dont want no children
428,3,0,2,1,1,and bitch you must be lost 
429,3,0,3,0,1,baby i like being on your left side no bitch you cant be there cuz the street on that side and twitter said i aint real if you do
430,6,0,1,5,2,bae sounds like such a ghetto word use something else
431,3,1,2,0,1,batter the wee cunt jewis y cos he fucked my ex emma isnt battering the girls ive nailedive moved onstop being a pussy n do it urself
432,3,0,3,0,1,bleed out hoe alexa
433,3,0,3,0,1,boolin in the bando wit a few bitches
434,3,0,0,3,2,brownies for my brownie i love this movie 
435,3,0,3,0,1,but i need a bad bitch thats hotter than me might be the realist shit partynextdoor ever said thats how i be feelin everyday
436,3,1,2,0,1,by the way we do punch bitches
437,3,0,3,0,1,caesar is home so much this bitch looks like lets start with ape shit
438,3,0,1,2,2,chinese maverick we were communicating comrade u know giving the imperialist yanks the birdie 
439,3,0,3,0,1,dad say hi to my snapchat dad duces bitch 
440,6,0,5,1,1,do you believe these hoes are not in fact loyal i disagree with that i do believe they are in fact the loyalest bunchthese hoes
441,3,0,3,0,1,dont know no ugly bitches dont know no broke niggas
442,3,0,3,0,1,dont make me make you fall in live with a nigga like meee the birds 12 are my favorite songs by weeknd
443,3,2,1,0,0,dont worry about the nigga you see worry about the nigga you dont see dats da nigga fuckin yo bitch
444,3,0,3,0,1,dont you ever give my pussy away you keep it tight alright
445,3,0,3,0,1,dropped a stack cause bitch im on song called dopedownload the mixtape here 
446,3,0,3,0,1,dumb bitches do dumb things
447,3,1,2,0,1,eat the pussy like a real nigga hungry
448,3,1,2,0,1,eff it lets go after the cripple 
449,3,0,2,1,1,everything look better with a bitch next to it
450,3,0,3,0,1,facto who cares if you a hoe when your ass looks like this 
451,3,0,3,0,1,for every bad bitch there is a nigga tired of fucking her
452,3,0,3,0,1,foreign chick no lie man that bitch beautiful
453,3,1,2,0,1,fresh nigga so you kno i need a clean bitch who kno im working cuz i wanna see my team rich 
454,3,0,3,0,1,fuck 50 i make my own rules suck my dragon balls bitch call me goku
455,3,0,0,3,2,generate ascii boxes with nodejs all i see is the ability to bring flappybird in node via ascii tubes and bird 
456,3,0,3,0,1,get me that shit bitch you is fine bear
457,3,1,2,0,1,get your ass back to detroit ya fuckin wigger
458,3,0,3,0,1,girls that i dated its okay i aint mad yo unless you stabbed me in the heart no love hoe
460,3,0,3,0,1,how do you know my twitter password bitch please
461,3,0,3,0,1,have you seen my shows have you seen my hoes if i wasnt hot would they be so thick
462,3,0,3,0,1,he a bitch for hitting that hoe 
463,3,1,2,0,1,he married to a white woman lucky sumbitch uncle ruckus
464,3,0,2,1,1,he wanna be my nigga but im just trinna be his savings account omg imma funny ass bitch man but thats real shit 
465,3,0,3,0,1,her great grandmas a hoeher grandmas a hoeher moms and a hoe and shes a hoe its a long line of hoes grandpa carl everyone
466,3,3,0,0,0,hey go look at that video of the man that found the kidnapped girls in ohiowhat a nigger shitmybosssays
467,3,0,3,0,1,hey pussy you still there
468,6,0,2,4,2,how about we draft all those gungho folks and send them to afghanistan or other war zones so they can show their 
469,3,0,3,0,1,how hotter than is it a bitch
470,3,0,3,0,1,how u talking to hoes bout bro n em why you talking to hoes bout bro n em
471,3,0,3,0,1,how you doing crazy bitch is hilarious
473,3,1,2,0,1,i know my shoes dirty as fuck whatever bitch you dont have to calllike negro one of the first things they look at is shoes dog
474,3,0,0,3,2,i am a thrill billywith a hillbilly heart hahaha jesus murphy
475,3,0,3,0,1,i call him my bitch 
476,3,0,3,0,1,i cant handle no liquor but these bitches cant handle meeedd chief sosa
477,3,0,3,0,1,i dont chase after dudes i chase after bitches edgar bautista
478,3,0,2,1,1,i dont love these hoes baby its me and you forever
479,3,0,3,0,1,i dont even need a picture of tamar that bitch is beat in every picture
480,3,0,3,0,1,i dont have hoes 
481,3,0,1,2,2,i found a new way to chug you have to open your mouth alot shitallysays
482,3,0,3,0,1,i fucking hate that bitch so much i wanna smack her in the face then tongue kiss her
483,3,0,3,0,1,i got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you ti
484,3,0,3,0,1,i got a sister she told me stop calling women bitches
485,3,0,3,0,1,i guess this is the night bitches die stewie is that nigga
486,3,0,3,0,1,i had a bitch that had a bitch had the bitch eating halibut slowstir
487,3,0,3,0,1,i have this ladyloveshes married but i still wanna bang hershe wont have sex with mewhat a bitch a troubadour probably
488,3,0,3,0,1,i heard you was looking for candy man bitch
489,3,0,3,0,1,i hope you dont get mad ladies i only call you bitches bitches bc i dont know your names individually katt williams 
490,3,0,3,0,1,i just got a number 3 im a bitch boy
491,3,0,3,0,1,i know that shit eatin grin you either just fucked the girl of your dreams or you sold a car we know youre a faggot whatd you sell
492,3,0,3,0,1,i only be with older men cause theyre more maturethat supposed to fool us bitch
493,6,0,6,0,1,i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand
494,3,0,3,0,1,i said i dont like it it tastes like wolf pussy what how do you even know what that tastes like
495,3,0,3,0,1,i taught myself how to eat pussy and cut my own hairi taught myself how to eat pussy hairname the movie 
496,3,0,3,0,1,i used to dress up like a cop toooh reallyyeahright after 911mad pussyreallyyesill never forget
497,3,0,3,0,1,i went to jail for a flock came home wit a strike you went to jail as a bitch came home as a dike 
498,3,0,3,0,1,i will fuck u where u stand u dizzy bitch two unique separate phrases i overheard a relative saying when i was younger
499,3,0,3,0,1,i woke up like thi bitch go back to bed
500,3,0,3,0,1,i would rather you call me bitch than sir my manager
501,3,0,3,0,1,ill beat on that pussy so hard
502,3,0,1,2,2,ill slit your throatneck 
503,3,1,2,0,1,im a funky ass honkey s shout out to tonight before cabaret jt20tour
504,3,1,2,0,1,im comparing kfc to the pussy 
505,3,0,3,0,1,im downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot
506,3,0,3,0,1,im feelin like malcolm in the middle these bitches surround me they cant miss em
507,3,0,3,0,1,im gonna piss on your dimple stop wasting prayers on trash teams lol
508,3,0,3,0,1,im probably your main bitch chocolate dipped cinnamon apple
509,3,0,3,0,1,im sick of his shit man sit his bitch ass im fed up bro geno threw yet another pick smh
510,3,1,2,0,1,im sorry i fucked yo bitch but she really dig a nigga 
511,3,0,3,0,1,ibs irritable bitch syndrome
513,3,0,3,0,1,if you love her then hide yo bitch so youll keep shorty
514,3,0,3,0,1,if you talk back to me you aint getting no pussyme 
515,3,1,2,0,1,if youre a bad bitch put your hands up high every girl in the room starts waving there hands around
516,3,1,2,0,1,imma tie that bitch up in the basement and donkeyfuck her ass for two weeks straight hahahahaha beforeiselfdestruct
517,3,0,3,0,1,in my mindgotta be the dumb hoe anthem
518,3,1,0,2,2,is that an albino mexicanno dad hes asian
519,3,0,3,0,1,it takes a true directioner to accept larry you know what bitch its fans like you that make the boys cry thankyoupaulforconfirminglarry
520,3,1,2,0,1,its allegations were u in the bedroom did u see it words of a naive blind bitch we know ur husband cheated on u ramona is dumb
521,3,0,3,0,1,its never too late to tag a bitch 
522,3,0,2,1,1,its the dykes hunter dyke with a dyke 
523,3,1,2,0,1,julia roberts youre a ho nottinghill
524,3,0,0,3,2,just follow the yellow brick twitter
525,3,0,3,0,1,lmfaooooooooo if your pussy is good but my ma dont like you guess who gotta gomy ma
526,3,0,1,2,2,lol cripple wendy davis scientists create remotecontrolled chick to study shy penguins 
527,3,0,2,1,1,lets do nips ahoy and spank me maybe
528,3,2,1,0,0,lets kill cracker babies wtf did i just hear wow
529,3,1,2,0,1,like correct me if im wrong but doesnt pimpin involve smackin bitches for money
530,3,0,3,0,1,lmao pound cake look like pussy 
531,3,0,3,0,1,lmao the drose adidas are lighter than my phone shit is retarded
532,3,0,1,2,2,mam rene doet in haar rol net of ze ongesteld is wat is ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
533,3,0,3,0,1,maybe she wants to be more than your friend or maybe shes a stupid bitch you never know until you make her cum 
534,3,0,1,2,2,mine plays dmx and kirk franklin smh well my neighbors are ghetto they get up at like 5am and beat their kids
535,3,2,1,0,0,my grandma used to call me a porch monkey all the time come to think of it she did refer to a broken bottle as a nigger knife 
536,3,1,2,0,1,my momma told me to tell you to mind yoo damn motha fuckin business you 22 not knowin what it is bitch
537,3,0,2,1,1,my nips are freeezingand thats not okay because theyre slicing through my bra
538,3,0,3,0,1,my twitter was hacked im too pussy to admit that i said it and now i want to act like i never said it
539,3,0,3,0,1,nah girl i aint gon be able to make it its been tight since russ loss his job you in the back like damn bitch really
540,3,2,1,0,0,nah its you yo i thought some1 photoshopped my face on that faggot smmfhi hate yall 
541,3,0,3,0,1,new flame the song of the yr lol that bitch super run like
542,3,0,3,0,1,niggas always yelling fuck bitches get money meanwhile theyre broke and still want the bitches
543,3,0,3,0,1,niggas be pressed for pussy eeeen nothin
544,3,0,3,0,1,no bitches nan
545,3,0,3,0,1,no boats and hoes please thanks mom
546,3,0,0,3,2,ovo kendrick lamar still trash
547,3,0,3,0,1,on top of that she just a pregnant ass sorry hoe aint never got no money even her water broke riptallt
548,3,0,1,2,2,only a couple of red sox have gotten past first base im dying laughing maybe the yanks need to teach them some game
549,3,3,0,0,0,our people now is the time for the aryan race 2 stand up and say no more before the mongerls turn the world into a ghetto slum 1488
550,3,0,3,0,1,pistol whip my dickau shoot yo bitch club upsometimes freestyles be freestyles and im okay with that
551,3,0,3,0,1,rt it for me please and thanks did a pierced pussy just come across my timeline 
552,3,0,3,0,1,remy machiavelli send shots to ya belly my bitch 
553,3,1,2,0,1,roberto you are one nasty hoe
554,3,0,3,0,1,sorry jb fanreally justin come back that is the top comment on a justin timberlake video with 10 million views son of a fucking bitch
555,3,0,2,1,1,searching the incredible story of 1 white mans quest to find the ingredients necessary to make caribbean jerked chicken in redneck land
556,3,0,3,0,1,selling my soul for material wishes fast cars and bitches remix
557,3,1,2,0,1,shake that bear aka two rednecks having sex on a dead bear
558,3,0,3,0,1,shall i compare thee to a summers day no a summers day is not a bitch
559,3,0,3,0,1,she gotta shape up her pussy lips tho whole wheat organic pussy 
560,3,0,3,0,1,she said wigga man you richtake the durag off 
561,3,0,3,0,1,she was a bitch anyway
562,3,1,2,0,1,shes from florida so youve got to do the sniff test in those swamp pussies 
563,3,0,2,1,1,slow the fuck down bitch i know where you liveclassy young lady
564,3,0,3,0,1,so hes a good football playerbut he still acts like a nig
565,3,1,2,0,1,stop being a pussy son and shove that needle into your own heart afterearth
566,3,0,3,0,1,stop looking us and go eat some pussy you yuppie fucks
567,3,0,3,0,1,takin it straight to dirt why finger the pussy when i know i can put my dick in it 
568,3,0,3,0,1,that aint bro moves thats hoe moves
569,6,1,3,2,1,that girl is plain looking borderline ugly chunky hey at least shes got a nice smile a great personality
570,3,0,0,3,2,the devil grows inside the hearts of the selfish and wickedwhite brown yellow and black color is not restricted
571,3,0,0,3,2,the water isnt yellow im a healthy student
572,3,0,3,0,1,these hoes aint loyal
573,3,0,3,0,1,these hoes keep callin but i aint pickin up
574,3,2,1,0,0,these sour apple bitter bitches im not fuckin wit em
575,4,0,4,0,1,they faggots orioles petty as fuckgot swept up outta this bitch
576,3,1,2,0,1,they have some ghetto ass bands gets snuck 
577,3,0,0,3,2,they have to that division is trash saints gon win the nfc southwatch
578,3,0,3,0,1,this is for all the fans that waited the bitch niggas that hated old hoes we dated look ma we 
579,3,0,3,0,1,this is for my ghetto motherfuckers missy elliott
580,3,0,0,3,2,this recipe calls for a leftover brownie what the hell is a leftover brownie thats just a brownie you havent eaten yet
581,3,1,2,0,1,those ratchet broads dont represent me but your white ass cant talk trash about them cause you on racist shit black
582,3,0,3,0,1,trust nonee bitch i dont 
583,3,0,3,0,1,twitter is twitter bitch twitter is life
584,3,0,0,3,2,two roads diverged in a yellow wood and i chose the one to jtunheimr robert frost giant
585,3,1,2,0,1,u got my 200k bitch niggaal haymon to antonio tarver
